101,V34,1198,6,2023-06-17T12:19:07.550-03:00,1208,10
101,K44,1199,4,2023-06-17T12:19:07.545-03:00,1208,10
101,F73,1133,4,2023-06-17T12:19:07.542-03:00,1208,10
101,E60,1156,6,2023-06-17T12:19:07.546-03:00,1208,10
101,V78,9,2,2023-06-17T12:19:07.550-03:00,1208,10
101,B50,12,2,2023-06-17T12:19:07.548-03:00,1208,10
101,G62,1156,4,2023-06-17T12:19:07.543-03:00,1208,10
101,H27,1083,4,2023-06-17T12:19:09.608-03:00,1208,10
101,L43,109,2,2023-06-17T12:19:09.609-03:00,1208,10
101,R94,66,0,2023-06-17T12:19:09.612-03:00,1208,10
101,W55,116,0,2023-06-17T12:19:09.611-03:00,1208,10
101,G62,1156,4,2023-06-17T12:19:09.612-03:00,1208,10
101,F73,1125,4,2023-06-17T12:19:09.610-03:00,1208,10
101,G56,1061,5,2023-06-17T12:19:09.608-03:00,1208,10
101,V60,1063,5,2023-06-17T12:19:09.609-03:00,1208,10
101,D04,1138,6,2023-06-17T12:19:09.614-03:00,1208,10
101,E77,1178,5,2023-06-17T12:19:09.615-03:00,1208,10
101,E66,127,2,2023-06-17T12:19:09.610-03:00,1208,10
101,W39,33,1,2023-06-17T12:19:09.616-03:00,1208,10
101,W32,1130,5,2023-06-17T12:19:09.613-03:00,1208,10
101,K44,1199,4,2023-06-17T12:19:09.613-03:00,1208,10
101,E60,1149,6,2023-06-17T12:19:09.614-03:00,1208,10
101,V34,1198,6,2023-06-17T12:19:09.615-03:00,1208,10
101,R07,8,2,2023-06-17T12:19:09.618-03:00,1208,10
101,W84,26,2,2023-06-17T12:19:09.614-03:00,1208,10
101,B50,12,2,2023-06-17T12:19:09.614-03:00,1208,10
101,N74,23,0,2023-06-17T12:19:09.617-03:00,1208,10
101,A11,97,1,2023-06-17T12:19:09.613-03:00,1208,10
101,V78,9,2,2023-06-17T12:19:09.617-03:00,1208,10
101,G56,1055,5,2023-06-17T12:19:12.590-03:00,1208,10
101,V60,1057,5,2023-06-17T12:19:12.591-03:00,1208,10
101,H27,1077,4,2023-06-17T12:19:12.589-03:00,1208,10
101,L43,116,2,2023-06-17T12:19:12.589-03:00,1208,10
101,R94,66,0,2023-06-17T12:19:12.592-03:00,1208,10
101,E66,135,2,2023-06-17T12:19:12.589-03:00,1208,10
101,W39,39,1,2023-06-17T12:19:12.599-03:00,1208,10
101,N74,23,0,2023-06-17T12:19:12.600-03:00,1208,10
101,D04,1132,5,2023-06-17T12:19:12.601-03:00,1208,10
101,G62,1156,4,2023-06-17T12:19:12.594-03:00,1208,10
101,R07,14,2,2023-06-17T12:19:12.602-03:00,1208,10
101,W84,26,2,2023-06-17T12:19:12.594-03:00,1208,10
101,E77,1171,5,2023-06-17T12:19:12.604-03:00,1208,10
101,D08,8,2,2023-06-17T12:19:12.603-03:00,1208,10
101,C65,1201,6,2023-06-17T12:19:12.604-03:00,1208,10
101,F73,1115,4,2023-06-17T12:19:12.593-03:00,1208,10
101,E60,1143,6,2023-06-17T12:19:12.603-03:00,1208,10
101,A11,97,1,2023-06-17T12:19:12.593-03:00,1208,10
101,B50,12,2,2023-06-17T12:19:12.598-03:00,1208,10
101,W32,1124,5,2023-06-17T12:19:12.594-03:00,1208,10
101,W55,122,0,2023-06-17T12:19:12.591-03:00,1208,10
101,K44,1199,4,2023-06-17T12:19:12.598-03:00,1208,10
101,V78,9,2,2023-06-17T12:19:12.602-03:00,1208,10
101,H27,1071,4,2023-06-17T12:19:14.840-03:00,1208,10
101,L43,125,2,2023-06-17T12:19:14.840-03:00,1208,10
101,W55,128,0,2023-06-17T12:19:14.843-03:00,1208,10
101,G62,1156,4,2023-06-17T12:19:14.845-03:00,1208,10
101,R94,66,0,2023-06-17T12:19:14.844-03:00,1208,10
101,W39,45,1,2023-06-17T12:19:14.847-03:00,1208,10
101,G56,1049,5,2023-06-17T12:19:14.841-03:00,1208,10
101,W32,1118,4,2023-06-17T12:19:14.846-03:00,1208,10
101,F73,1107,5,2023-06-17T12:19:14.843-03:00,1208,10
101,V78,9,2,2023-06-17T12:19:14.848-03:00,1208,10
101,D08,8,2,2023-06-17T12:19:14.850-03:00,1208,10
101,D04,1126,5,2023-06-17T12:19:14.847-03:00,1208,10
101,C65,1193,6,2023-06-17T12:19:14.849-03:00,1208,10
101,R07,9,2,2023-06-17T12:19:14.849-03:00,1208,10
101,B50,12,2,2023-06-17T12:19:14.846-03:00,1208,10
101,V60,1051,5,2023-06-17T12:19:14.842-03:00,1208,10
101,E60,1137,6,2023-06-17T12:19:14.848-03:00,1208,10
101,W84,26,2,2023-06-17T12:19:14.846-03:00,1208,10
101,E66,144,2,2023-06-17T12:19:14.842-03:00,1208,10
101,A11,97,1,2023-06-17T12:19:14.844-03:00,1208,10
101,E77,1165,5,2023-06-17T12:19:14.848-03:00,1208,10
101,N74,23,0,2023-06-17T12:19:14.848-03:00,1208,10
101,W55,134,0,2023-06-17T12:19:17.607-03:00,1208,10
101,H27,1065,4,2023-06-17T12:19:17.605-03:00,1208,10
101,E66,153,2,2023-06-17T12:19:17.605-03:00,1208,10
101,G56,1043,5,2023-06-17T12:19:17.609-03:00,1208,10
101,A11,97,1,2023-06-17T12:19:17.609-03:00,1208,10
101,L43,132,2,2023-06-17T12:19:17.603-03:00,1208,10
101,W84,26,2,2023-06-17T12:19:17.611-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:17.611-03:00,1208,10
101,B50,12,2,2023-06-17T12:19:17.613-03:00,1208,10
101,V60,1045,5,2023-06-17T12:19:17.610-03:00,1208,10
101,W32,1112,4,2023-06-17T12:19:17.616-03:00,1208,10
101,G62,1156,4,2023-06-17T12:19:17.615-03:00,1208,10
101,N74,23,0,2023-06-17T12:19:17.617-03:00,1208,10
101,V78,9,2,2023-06-17T12:19:17.618-03:00,1208,10
101,R07,9,2,2023-06-17T12:19:17.619-03:00,1208,10
101,E60,1129,6,2023-06-17T12:19:17.622-03:00,1208,10
101,E77,1159,6,2023-06-17T12:19:17.625-03:00,1208,10
101,H14,6,2,2023-06-17T12:19:17.623-03:00,1208,10
101,C65,1187,6,2023-06-17T12:19:17.626-03:00,1208,10
101,W39,51,1,2023-06-17T12:19:17.615-03:00,1208,10
101,D04,1120,4,2023-06-17T12:19:17.617-03:00,1208,10
101,G56,1037,5,2023-06-17T12:19:19.352-03:00,1208,10
101,W84,26,2,2023-06-17T12:19:19.354-03:00,1208,10
101,W39,51,1,2023-06-17T12:19:19.358-03:00,1208,10
101,V60,1039,5,2023-06-17T12:19:19.354-03:00,1208,10
101,B50,12,2,2023-06-17T12:19:19.355-03:00,1208,10
101,G62,1156,4,2023-06-17T12:19:19.358-03:00,1208,10
101,D04,1114,4,2023-06-17T12:19:19.359-03:00,1208,10
101,H27,1059,4,2023-06-17T12:19:19.350-03:00,1208,10
101,R07,9,2,2023-06-17T12:19:19.361-03:00,1208,10
101,V78,9,2,2023-06-17T12:19:19.360-03:00,1208,10
101,C65,1187,6,2023-06-17T12:19:19.363-03:00,1208,10
101,W32,1106,4,2023-06-17T12:19:19.359-03:00,1208,10
101,E60,1123,6,2023-06-17T12:19:19.360-03:00,1208,10
101,E77,1153,5,2023-06-17T12:19:19.361-03:00,1208,10
101,H14,6,2,2023-06-17T12:19:19.362-03:00,1208,10
101,N74,23,0,2023-06-17T12:19:19.359-03:00,1208,10
101,W55,140,0,2023-06-17T12:19:19.351-03:00,1208,10
101,L43,138,2,2023-06-17T12:19:19.349-03:00,1208,10
101,E66,161,2,2023-06-17T12:19:19.350-03:00,1208,10
101,A11,97,1,2023-06-17T12:19:19.353-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:19.357-03:00,1208,10
101,H27,1053,4,2023-06-17T12:19:22.208-03:00,1208,10
101,V60,1033,5,2023-06-17T12:19:22.212-03:00,1208,10
101,A11,97,1,2023-06-17T12:19:22.212-03:00,1208,10
101,E66,171,2,2023-06-17T12:19:22.210-03:00,1208,10
101,W39,51,1,2023-06-17T12:19:22.215-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:22.208-03:00,1208,10
101,W84,26,2,2023-06-17T12:19:22.214-03:00,1208,10
101,R07,9,2,2023-06-17T12:19:22.219-03:00,1208,10
101,D04,1108,4,2023-06-17T12:19:22.217-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:22.213-03:00,1208,10
101,G62,1156,4,2023-06-17T12:19:22.214-03:00,1208,10
101,N74,23,0,2023-06-17T12:19:22.216-03:00,1208,10
101,E77,1153,5,2023-06-17T12:19:22.220-03:00,1208,10
101,G56,1031,5,2023-06-17T12:19:22.210-03:00,1208,10
101,V78,9,2,2023-06-17T12:19:22.217-03:00,1208,10
101,E60,1115,6,2023-06-17T12:19:22.220-03:00,1208,10
101,B50,12,2,2023-06-17T12:19:22.214-03:00,1208,10
101,W55,146,0,2023-06-17T12:19:22.212-03:00,1208,10
101,W32,1100,4,2023-06-17T12:19:22.214-03:00,1208,10
101,G56,1025,5,2023-06-17T12:19:24.467-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:24.477-03:00,1208,10
101,W32,1094,4,2023-06-17T12:19:24.478-03:00,1208,10
101,D04,1102,4,2023-06-17T12:19:24.481-03:00,1208,10
101,W39,51,1,2023-06-17T12:19:24.483-03:00,1208,10
101,W55,152,0,2023-06-17T12:19:24.473-03:00,1208,10
101,N74,23,0,2023-06-17T12:19:24.485-03:00,1208,10
101,A11,97,1,2023-06-17T12:19:24.479-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:24.463-03:00,1208,10
101,E60,1107,6,2023-06-17T12:19:24.485-03:00,1208,10
101,E66,179,2,2023-06-17T12:19:24.467-03:00,1208,10
101,H27,1047,4,2023-06-17T12:19:24.464-03:00,1208,10
101,V60,1027,5,2023-06-17T12:19:24.471-03:00,1208,10
101,E66,186,1,2023-06-17T12:19:26.728-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:26.726-03:00,1208,10
101,W39,51,1,2023-06-17T12:19:26.731-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:26.733-03:00,1208,10
101,D04,1096,4,2023-06-17T12:19:26.734-03:00,1208,10
101,H27,1041,4,2023-06-17T12:19:26.730-03:00,1208,10
101,X83,1202,6,2023-06-17T12:19:26.735-03:00,1208,10
101,W32,1088,4,2023-06-17T12:19:26.733-03:00,1208,10
101,W55,158,0,2023-06-17T12:19:26.729-03:00,1208,10
101,V60,1021,5,2023-06-17T12:19:26.732-03:00,1208,10
101,A11,97,1,2023-06-17T12:19:26.729-03:00,1208,10
101,G56,1019,5,2023-06-17T12:19:26.731-03:00,1208,10
101,E60,1100,6,2023-06-17T12:19:26.734-03:00,1208,10
101,D04,1090,4,2023-06-17T12:19:28.223-03:00,1208,10
101,E60,1095,5,2023-06-17T12:19:28.227-03:00,1208,10
101,V60,1015,5,2023-06-17T12:19:28.214-03:00,1208,10
101,H27,1035,4,2023-06-17T12:19:28.211-03:00,1208,10
101,W55,164,0,2023-06-17T12:19:28.215-03:00,1208,10
101,A11,97,1,2023-06-17T12:19:28.219-03:00,1208,10
101,G56,1013,5,2023-06-17T12:19:28.212-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:28.209-03:00,1208,10
101,E66,195,1,2023-06-17T12:19:28.210-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:28.216-03:00,1208,10
101,X83,1196,5,2023-06-17T12:19:28.230-03:00,1208,10
101,W32,1082,5,2023-06-17T12:19:28.218-03:00,1208,10
101,V60,1009,5,2023-06-17T12:19:30.667-03:00,1208,10
101,G56,1007,5,2023-06-17T12:19:30.665-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:30.669-03:00,1208,10
101,W55,170,0,2023-06-17T12:19:30.667-03:00,1208,10
101,X83,1196,5,2023-06-17T12:19:30.671-03:00,1208,10
101,E66,206,1,2023-06-17T12:19:30.666-03:00,1208,10
101,E60,1089,5,2023-06-17T12:19:30.671-03:00,1208,10
101,H27,1029,4,2023-06-17T12:19:30.665-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:30.665-03:00,1208,10
101,W32,1076,5,2023-06-17T12:19:30.669-03:00,1208,10
101,D04,1084,4,2023-06-17T12:19:30.670-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:32.346-03:00,1208,10
101,H69,11,2,2023-06-17T12:19:32.349-03:00,1208,10
101,E66,218,1,2023-06-17T12:19:32.347-03:00,1208,10
101,W55,176,0,2023-06-17T12:19:32.347-03:00,1208,10
101,H27,1023,4,2023-06-17T12:19:32.350-03:00,1208,10
101,V60,1003,5,2023-06-17T12:19:32.353-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:32.354-03:00,1208,10
101,E60,1083,5,2023-06-17T12:19:32.358-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:32.353-03:00,1208,10
101,G56,1001,5,2023-06-17T12:19:32.351-03:00,1208,10
101,D04,1078,4,2023-06-17T12:19:32.357-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:33.726-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:33.730-03:00,1208,10
101,G56,995,5,2023-06-17T12:19:33.729-03:00,1208,10
101,V60,997,5,2023-06-17T12:19:33.729-03:00,1208,10
101,X18,8,2,2023-06-17T12:19:33.730-03:00,1208,10
101,E66,230,1,2023-06-17T12:19:33.727-03:00,1208,10
101,W55,182,0,2023-06-17T12:19:33.728-03:00,1208,10
101,H27,1017,4,2023-06-17T12:19:33.728-03:00,1208,10
101,D04,1072,4,2023-06-17T12:19:33.733-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:33.733-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:33.732-03:00,1208,10
101,N71,1202,6,2023-06-17T12:19:33.734-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:33.731-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:35.486-03:00,1208,10
101,F73,1099,6,2023-06-17T12:19:35.494-03:00,1208,10
101,W55,188,0,2023-06-17T12:19:35.490-03:00,1208,10
101,N71,1195,5,2023-06-17T12:19:35.498-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:35.492-03:00,1208,10
101,H27,1011,4,2023-06-17T12:19:35.490-03:00,1208,10
101,E66,240,1,2023-06-17T12:19:35.489-03:00,1208,10
101,D04,1066,4,2023-06-17T12:19:35.497-03:00,1208,10
101,G56,989,5,2023-06-17T12:19:35.491-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:35.495-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:35.495-03:00,1208,10
101,V60,991,5,2023-06-17T12:19:35.493-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:35.497-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:37.619-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:37.617-03:00,1208,10
101,V60,985,5,2023-06-17T12:19:37.621-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:37.622-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:37.613-03:00,1208,10
101,N71,1189,5,2023-06-17T12:19:37.624-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:37.623-03:00,1208,10
101,H74,1202,6,2023-06-17T12:19:37.625-03:00,1208,10
101,D04,1060,4,2023-06-17T12:19:37.622-03:00,1208,10
101,W55,194,0,2023-06-17T12:19:37.615-03:00,1208,10
101,M87,7,2,2023-06-17T12:19:37.620-03:00,1208,10
101,E66,251,1,2023-06-17T12:19:37.614-03:00,1208,10
101,G56,983,5,2023-06-17T12:19:37.620-03:00,1208,10
101,H27,1005,4,2023-06-17T12:19:37.620-03:00,1208,10
101,W55,200,0,2023-06-17T12:19:39.292-03:00,1208,10
101,E66,260,2,2023-06-17T12:19:39.290-03:00,1208,10
101,H27,999,4,2023-06-17T12:19:39.291-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:39.292-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:39.293-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:39.295-03:00,1208,10
101,D04,1054,4,2023-06-17T12:19:39.295-03:00,1208,10
101,V60,979,5,2023-06-17T12:19:39.292-03:00,1208,10
101,M87,15,1,2023-06-17T12:19:39.294-03:00,1208,10
101,L43,144,2,2023-06-17T12:19:39.289-03:00,1208,10
101,N71,1181,5,2023-06-17T12:19:39.296-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:39.294-03:00,1208,10
101,H74,1196,6,2023-06-17T12:19:39.296-03:00,1208,10
101,G56,977,5,2023-06-17T12:19:39.292-03:00,1208,10
101,H27,993,4,2023-06-17T12:19:41.385-03:00,1208,10
101,G56,971,5,2023-06-17T12:19:41.387-03:00,1208,10
101,W55,206,0,2023-06-17T12:19:41.391-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:41.402-03:00,1208,10
101,D04,1048,4,2023-06-17T12:19:41.403-03:00,1208,10
101,N71,1173,4,2023-06-17T12:19:41.411-03:00,1208,10
101,V60,973,5,2023-06-17T12:19:41.400-03:00,1208,10
101,E66,267,2,2023-06-17T12:19:41.390-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:41.398-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:41.407-03:00,1208,10
101,M87,21,1,2023-06-17T12:19:41.410-03:00,1208,10
101,B97,1201,5,2023-06-17T12:19:41.418-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:41.416-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:41.402-03:00,1208,10
101,Y36,8,1,2023-06-17T12:19:41.413-03:00,1208,10
101,E66,273,2,2023-06-17T12:19:42.806-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:42.811-03:00,1208,10
101,V60,967,5,2023-06-17T12:19:42.812-03:00,1208,10
101,G56,965,5,2023-06-17T12:19:42.811-03:00,1208,10
101,W55,212,1,2023-06-17T12:19:42.810-03:00,1208,10
101,Y36,16,0,2023-06-17T12:19:42.818-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:42.817-03:00,1208,10
101,D54,1199,5,2023-06-17T12:19:42.823-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:42.814-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:42.813-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:42.819-03:00,1208,10
101,D04,1042,4,2023-06-17T12:19:42.813-03:00,1208,10
101,B97,1195,5,2023-06-17T12:19:42.821-03:00,1208,10
101,H27,987,4,2023-06-17T12:19:42.810-03:00,1208,10
101,N71,1165,5,2023-06-17T12:19:42.819-03:00,1208,10
101,P25,12,2,2023-06-17T12:19:42.819-03:00,1208,10
101,M87,21,1,2023-06-17T12:19:42.816-03:00,1208,10
101,E66,279,2,2023-06-17T12:19:45.184-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:45.190-03:00,1208,10
101,G56,959,5,2023-06-17T12:19:45.186-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:45.190-03:00,1208,10
101,V60,961,5,2023-06-17T12:19:45.187-03:00,1208,10
101,Y36,16,0,2023-06-17T12:19:45.193-03:00,1208,10
101,W55,218,1,2023-06-17T12:19:45.186-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:45.194-03:00,1208,10
101,D04,1036,4,2023-06-17T12:19:45.192-03:00,1208,10
101,P25,24,1,2023-06-17T12:19:45.195-03:00,1208,10
101,D54,1192,5,2023-06-17T12:19:45.197-03:00,1208,10
101,M87,21,1,2023-06-17T12:19:45.193-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:45.193-03:00,1208,10
101,H27,981,4,2023-06-17T12:19:45.185-03:00,1208,10
101,B97,1195,5,2023-06-17T12:19:45.196-03:00,1208,10
101,N71,1165,5,2023-06-17T12:19:45.194-03:00,1208,10
101,X07,6,2,2023-06-17T12:19:45.195-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:45.191-03:00,1208,10
101,H27,975,4,2023-06-17T12:19:47.170-03:00,1208,10
101,V60,955,5,2023-06-17T12:19:47.173-03:00,1208,10
101,G56,953,5,2023-06-17T12:19:47.171-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:47.173-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:47.174-03:00,1208,10
101,N71,1165,5,2023-06-17T12:19:47.176-03:00,1208,10
101,Y36,16,0,2023-06-17T12:19:47.177-03:00,1208,10
101,P25,24,1,2023-06-17T12:19:47.178-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:47.177-03:00,1208,10
101,D04,1030,4,2023-06-17T12:19:47.174-03:00,1208,10
101,B97,1195,5,2023-06-17T12:19:47.178-03:00,1208,10
101,Z36,1200,6,2023-06-17T12:19:47.181-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:47.176-03:00,1208,10
101,M87,21,1,2023-06-17T12:19:47.177-03:00,1208,10
101,E66,285,2,2023-06-17T12:19:47.171-03:00,1208,10
101,W55,218,1,2023-06-17T12:19:47.173-03:00,1208,10
101,X07,12,2,2023-06-17T12:19:47.178-03:00,1208,10
101,D54,1195,5,2023-06-17T12:19:47.180-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:47.175-03:00,1208,10
101,W55,218,1,2023-06-17T12:19:48.212-03:00,1208,10
101,G56,947,5,2023-06-17T12:19:48.212-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:48.224-03:00,1208,10
101,M87,21,1,2023-06-17T12:19:48.226-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:48.232-03:00,1208,10
101,H27,969,4,2023-06-17T12:19:48.207-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:48.214-03:00,1208,10
101,B97,1195,5,2023-06-17T12:19:48.236-03:00,1208,10
101,Z36,1194,6,2023-06-17T12:19:48.238-03:00,1208,10
101,P25,24,1,2023-06-17T12:19:48.239-03:00,1208,10
101,D04,1024,4,2023-06-17T12:19:48.228-03:00,1208,10
101,X07,12,2,2023-06-17T12:19:48.240-03:00,1208,10
101,W32,1070,5,2023-06-17T12:19:48.221-03:00,1208,10
101,D54,1195,5,2023-06-17T12:19:48.237-03:00,1208,10
101,V60,949,5,2023-06-17T12:19:48.214-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:48.229-03:00,1208,10
101,E66,292,2,2023-06-17T12:19:48.209-03:00,1208,10
101,N71,1165,5,2023-06-17T12:19:48.231-03:00,1208,10
101,Y36,16,0,2023-06-17T12:19:48.233-03:00,1208,10
101,E66,299,2,2023-06-17T12:19:50.583-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:50.587-03:00,1208,10
101,H27,963,4,2023-06-17T12:19:50.586-03:00,1208,10
101,V60,943,5,2023-06-17T12:19:50.590-03:00,1208,10
101,G56,941,5,2023-06-17T12:19:50.588-03:00,1208,10
101,D04,1018,4,2023-06-17T12:19:50.592-03:00,1208,10
101,B97,1195,5,2023-06-17T12:19:50.596-03:00,1208,10
101,H69,20,2,2023-06-17T12:19:50.586-03:00,1208,10
101,Z36,1190,5,2023-06-17T12:19:50.598-03:00,1208,10
101,P25,24,1,2023-06-17T12:19:50.590-03:00,1208,10
101,M87,21,1,2023-06-17T12:19:50.588-03:00,1208,10
101,T47,1199,6,2023-06-17T12:19:50.599-03:00,1208,10
101,N71,1165,5,2023-06-17T12:19:50.594-03:00,1208,10
101,W55,218,1,2023-06-17T12:19:50.584-03:00,1208,10
101,E60,1079,5,2023-06-17T12:19:50.593-03:00,1208,10
101,D54,1195,5,2023-06-17T12:19:50.597-03:00,1208,10
101,Y36,16,0,2023-06-17T12:19:50.590-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:50.595-03:00,1208,10
101,D29,12,2,2023-06-17T12:19:50.591-03:00,1208,10
101,G56,935,5,2023-06-17T12:19:52.208-03:00,1208,10
101,V60,937,5,2023-06-17T12:19:52.211-03:00,1208,10
101,E66,305,2,2023-06-17T12:19:52.209-03:00,1208,10
101,W55,218,1,2023-06-17T12:19:52.211-03:00,1208,10
101,X18,18,2,2023-06-17T12:19:52.211-03:00,1208,10
101,M87,21,1,2023-06-17T12:19:52.212-03:00,1208,10
101,D04,1012,4,2023-06-17T12:19:52.212-03:00,1208,10
101,Y36,16,0,2023-06-17T12:19:52.212-03:00,1208,10
101,D54,1195,5,2023-06-17T12:19:52.221-03:00,1208,10
101,P25,24,1,2023-06-17T12:19:52.215-03:00,1208,10
101,N71,1165,5,2023-06-17T12:19:52.216-03:00,1208,10
101,B97,1195,5,2023-06-17T12:19:52.219-03:00,1208,10
101,D29,22,1,2023-06-17T12:19:52.216-03:00,1208,10
101,H27,957,4,2023-06-17T12:19:52.207-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:52.216-03:00,1208,10
101,Z36,1190,5,2023-06-17T12:19:52.221-03:00,1208,10
101,T47,1192,6,2023-06-17T12:19:52.222-03:00,1208,10
101,H82,1200,6,2023-06-17T12:19:52.223-03:00,1208,10
101,P75,7,2,2023-06-17T12:19:52.217-03:00,1208,10
101,N71,1165,5,2023-06-17T12:19:53.688-03:00,1208,10
101,H27,951,4,2023-06-17T12:19:53.677-03:00,1208,10
101,E66,311,2,2023-06-17T12:19:53.677-03:00,1208,10
101,W55,218,1,2023-06-17T12:19:53.679-03:00,1208,10
101,P25,24,1,2023-06-17T12:19:53.687-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:53.690-03:00,1208,10
101,Y36,16,0,2023-06-17T12:19:53.683-03:00,1208,10
101,D04,1006,4,2023-06-17T12:19:53.686-03:00,1208,10
101,D29,30,1,2023-06-17T12:19:53.689-03:00,1208,10
101,B97,1195,5,2023-06-17T12:19:53.694-03:00,1208,10
101,G56,929,5,2023-06-17T12:19:53.681-03:00,1208,10
101,V60,931,5,2023-06-17T12:19:53.682-03:00,1208,10
101,D54,1195,5,2023-06-17T12:19:53.695-03:00,1208,10
101,T47,1192,6,2023-06-17T12:19:53.697-03:00,1208,10
101,H82,1193,6,2023-06-17T12:19:53.698-03:00,1208,10
101,M87,21,1,2023-06-17T12:19:53.680-03:00,1208,10
101,Z36,1190,5,2023-06-17T12:19:53.697-03:00,1208,10
101,P75,13,1,2023-06-17T12:19:53.693-03:00,1208,10
101,H27,945,4,2023-06-17T12:19:55.384-03:00,1208,10
101,M87,21,1,2023-06-17T12:19:55.386-03:00,1208,10
101,V60,925,5,2023-06-17T12:19:55.386-03:00,1208,10
101,Y36,16,0,2023-06-17T12:19:55.387-03:00,1208,10
101,P25,24,1,2023-06-17T12:19:55.388-03:00,1208,10
101,E66,317,2,2023-06-17T12:19:55.383-03:00,1208,10
101,D29,24,1,2023-06-17T12:19:55.391-03:00,1208,10
101,P75,19,1,2023-06-17T12:19:55.392-03:00,1208,10
101,G56,923,5,2023-06-17T12:19:55.385-03:00,1208,10
101,N71,1165,5,2023-06-17T12:19:55.388-03:00,1208,10
101,D04,1000,4,2023-06-17T12:19:55.387-03:00,1208,10
101,H82,1188,5,2023-06-17T12:19:55.396-03:00,1208,10
101,W55,218,1,2023-06-17T12:19:55.385-03:00,1208,10
101,Z36,1190,5,2023-06-17T12:19:55.393-03:00,1208,10
101,D54,1195,5,2023-06-17T12:19:55.392-03:00,1208,10
101,T47,1192,6,2023-06-17T12:19:55.394-03:00,1208,10
101,B97,1195,5,2023-06-17T12:19:55.390-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:55.389-03:00,1208,10
101,P75,23,1,2023-06-17T12:19:57.079-03:00,1208,10
101,H74,1190,6,2023-06-17T12:19:57.078-03:00,1208,10
101,H27,939,4,2023-06-17T12:19:57.072-03:00,1208,10
101,Y36,16,0,2023-06-17T12:19:57.073-03:00,1208,10
101,N71,1165,5,2023-06-17T12:19:57.076-03:00,1208,10
101,B97,1195,5,2023-06-17T12:19:57.080-03:00,1208,10
